greenhouse_id,crop_type,variety,planting_date,harvest_date,days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,soil_pH,yield_kg_per_m2
4.0,Tomato,Beefsteak,2023-06-20,2023-09-13,85.0,27.9,25.6,29.6,76.3,632.0,48263.0,16.0,7.8,213.0,107.0,214.0,1.3,5.9,19.82
5.0,Cucumber,English,2023-09-28,2023-11-27,60.0,24.9,22.3,27.2,73.1,1070.0,31395.0,11.4,7.2,107.0,78.0,178.0,3.4,6.8,14.04
2.0,Pepper,Jalapeno,2023-02-12,2023-04-28,75.0,26.5,25.2,27.9,70.6,765.0,21476.0,10.0,7.1,160.0,52.0,173.0,3.9,6.0,8.88
2.0,Cucumber,Pickling,2023-06-01,2023-08-10,70.0,24.7,21.9,28.2,69.1,833.0,40485.0,15.8,8.9,138.0,97.0,132.0,1.0,6.5,12.01
1.0,Cucumber,English,2023-10-15,2023-12-04,50.0,25.1,23.2,27.8,80.4,941.0,29760.0,10.3,8.5,194.0,53.0,149.0,1.2,7.0,12.43
2.0,Cucumber,Slicing,2023-01-04,2023-03-08,63.0,22.2,19.9,24.2,86.5,1052.0,24928.0,10.0,7.0,128.0,58.0,150.0,1.2,6.5,12.15
1.0,Tomato,Heirloom,2023-08-03,2023-10-04,62.0,,,,,,,14.9,4.3,234.0,52.0,201.0,0.0,6.1,23.99
3.0,Lettuce,Romaine,2023-01-08,2023-02-10,33.0,18.6,17.2,21.2,67.4,465.0,22666.0,10.0,5.6,148.0,40.0,126.0,0.4,6.3,8.82
3.0,Tomato,Heirloom,2023-07-02,2023-09-10,70.0,25.2,24.1,27.3,75.0,708.0,27350.0,15.9,6.9,199.0,69.0,238.0,0.0,7.1,19.63
1.0,Cucumber,English,2023-08-06,2023-09-26,51.0,21.7,19.6,24.5,84.9,683.0,46334.0,14.8,5.8,163.0,100.0,135.0,1.2,6.5,14.49
2.0,Tomato,Heirloom,2023-09-26,2023-12-24,89.0,22.4,20.6,23.9,66.1,917.0,27506.0,11.6,3.7,227.0,98.0,244.0,1.4,6.5,16.63
4.0,Lettuce,Leaf,2023-03-26,2023-05-13,48.0,17.2,15.4,18.9,60.5,894.0,25470.0,12.3,6.6,147.0,51.0,110.0,0.7,6.7,7.94
4.0,Pepper,Jalapeno,2023-09-13,2023-11-27,75.0,24.3,23.2,25.5,65.0,892.0,27486.0,12.4,9.0,154.0,83.0,162.0,1.2,6.0,8.45
2.0,Tomato,Roma,2023-12-05,2024-02-21,78.0,26.5,25.4,27.5,87.7,664.0,16395.0,10.0,8.1,162.0,56.0,220.0,1.2,7.3,11.95
5.0,Tomato,Cherry,2023-01-15,2023-04-09,84.0,26.1,24.8,27.8,75.6,1055.0,20664.0,10.0,5.3,232.0,112.0,223.0,0.7,6.9,19.08
5.0,Cucumber,English,2023-10-28,2023-12-21,54.0,23.6,22.3,25.1,86.5,713.0,27974.0,10.0,6.3,120.0,52.0,175.0,1.1,6.5,12.27
4.0,Lettuce,Butterhead,2023-02-03,2023-03-08,33.0,17.6,15.3,20.1,77.2,715.0,25641.0,10.0,5.9,128.0,38.0,135.0,0.0,6.6,10.43
3.0,Lettuce,Leaf,2023-12-04,2024-01-23,50.0,18.8,16.6,21.4,80.1,953.0,18174.0,10.0,6.3,,,,2.0,6.6,3.94
3.0,Cucumber,Pickling,2023-09-29,2023-11-28,60.0,21.1,19.7,22.6,78.4,707.0,29468.0,11.3,4.1,188.0,49.0,174.0,1.0,7.2,12.91
1.0,Cucumber,English,2023-06-16,2023-08-08,53.0,22.6,21.2,24.8,70.6,873.0,40949.0,16.0,9.4,115.0,87.0,154.0,3.1,6.8,7.95
4.0,Tomato,Beefsteak,2023-05-24,2023-08-15,83.0,22.2,19.9,24.1,81.1,777.0,39281.0,15.6,8.0,213.0,73.0,168.0,1.1,7.3,19.26
2.0,Tomato,Beefsteak,2023-08-17,2023-11-14,89.0,25.8,22.6,27.0,82.6,808.0,23351.0,14.2,8.4,168.0,105.0,246.0,2.1,6.2,15.97
2.0,Tomato,Heirloom,2023-04-14,2023-06-25,72.0,21.3,20.2,23.0,61.8,690.0,26018.0,13.6,6.8,213.0,106.0,195.0,2.0,6.3,19.15
4.0,Tomato,Cherry,2023-03-19,2023-06-10,83.0,27.5,26.3,29.6,73.4,956.0,24156.0,11.9,5.1,217.0,70.0,210.0,,6.2,20.92
3.0,Tomato,Cherry,2023-03-27,2023-06-12,77.0,24.2,22.4,26.5,82.9,910.0,36425.0,12.4,5.5,201.0,110.0,207.0,5.1,6.4,17.81
4.0,Tomato,Roma,2023-02-26,2023-05-20,83.0,26.9,25.6,28.9,70.9,948.0,33326.0,10.5,9.8,224.0,50.0,200.0,1.2,7.1,14.54
1.0,Cucumber,Slicing,2023-09-09,2023-10-29,50.0,24.3,21.6,27.2,84.6,708.0,32791.0,12.7,6.0,125.0,92.0,154.0,2.0,6.7,9.47
3.0,Tomato,Cherry,2023-02-07,2023-05-06,88.0,28.5,25.8,31.7,66.3,890.0,34094.0,10.0,8.5,166.0,76.0,160.0,1.0,,12.29
2.0,Tomato,Beefsteak,2023-10-12,2023-12-20,69.0,26.0,25.0,27.2,82.3,1083.0,33788.0,10.5,11.0,153.0,104.0,187.0,2.8,6.9,12.83
4.0,Cucumber,Slicing,2023-04-30,2023-07-09,70.0,21.6,19.9,22.6,85.1,859.0,34740.0,14.5,7.2,198.0,85.0,176.0,3.8,6.8,8.71
1.0,Tomato,Roma,2023-01-11,2023-03-20,68.0,25.4,22.8,26.8,77.8,998.0,23539.0,10.0,10.5,224.0,113.0,172.0,1.2,6.7,11.35
1.0,Lettuce,Leaf,2023-12-03,2024-01-14,42.0,16.3,15.2,18.0,78.2,568.0,23930.0,10.0,4.4,93.0,32.0,82.0,0.0,6.0,9.91
5.0,Cucumber,Pickling,2023-02-04,2023-04-09,64.0,26.9,25.0,29.1,93.4,871.0,24797.0,10.0,11.7,193.0,77.0,186.0,2.3,5.7,9.09
1.0,Tomato,Heirloom,2023-09-19,2023-12-02,74.0,22.7,20.5,24.6,68.8,951.0,29181.0,12.0,7.8,212.0,56.0,174.0,0.3,5.8,14.27
1.0,Tomato,Heirloom,2023-02-07,2023-05-07,89.0,26.7,25.0,28.4,72.4,808.0,23899.0,10.0,6.8,172.0,110.0,154.0,0.7,5.5,13.74
3.0,Cucumber,Slicing,2023-09-18,2023-11-13,56.0,23.6,22.4,24.9,85.2,777.0,35240.0,12.1,4.0,183.0,74.0,182.0,5.1,6.6,9.86
4.0,Tomato,Beefsteak,2023-11-26,2024-01-27,62.0,22.9,20.0,25.3,70.7,513.0,28357.0,10.0,6.6,224.0,59.0,198.0,0.9,5.9,16.28
3.0,Cucumber,Pickling,2023-08-09,2023-10-16,68.0,24.1,22.7,26.0,75.2,846.0,32913.0,14.6,8.9,,,,3.0,6.7,7.34
3.0,Lettuce,Romaine,2023-06-22,2023-07-28,36.0,18.5,17.4,20.1,64.1,529.0,41225.0,16.0,4.7,90.0,35.0,98.0,4.1,7.0,4.32
3.0,Tomato,Beefsteak,2023-12-14,2024-03-12,89.0,24.7,23.0,25.7,75.3,673.0,17939.0,10.0,6.6,197.0,57.0,232.0,2.6,6.2,15.25
4.0,Tomato,Cherry,2023-09-09,2023-12-04,86.0,27.7,26.1,28.9,76.4,770.0,28274.0,12.7,10.2,198.0,108.0,249.0,5.9,7.2,8.19
5.0,Lettuce,Butterhead,2023-10-25,2023-11-28,34.0,15.9,13.5,19.1,69.4,807.0,26334.0,10.0,7.6,119.0,33.0,129.0,0.2,6.3,4.94
4.0,Cucumber,Slicing,2023-03-17,2023-05-08,52.0,24.6,23.1,26.0,83.6,891.0,37963.0,11.7,5.6,121.0,77.0,161.0,0.6,6.7,12.14
1.0,Cucumber,Slicing,2023-11-17,2024-01-16,60.0,25.1,23.5,27.1,68.7,607.0,24091.0,10.0,7.3,116.0,74.0,130.0,3.4,6.9,13.94
2.0,Cucumber,Slicing,2023-01-13,2023-03-10,56.0,26.9,24.4,29.6,87.8,627.0,14269.0,10.0,5.4,147.0,73.0,143.0,2.0,6.3,13.7
3.0,Cucumber,English,2023-12-09,2024-02-17,70.0,23.8,22.5,24.9,78.7,765.0,25963.0,10.0,8.3,175.0,81.0,138.0,0.8,6.5,9.53
2.0,Tomato,Beefsteak,2023-01-15,2023-03-24,68.0,24.3,22.7,25.4,78.2,779.0,21335.0,10.0,9.3,215.0,89.0,246.0,1.3,6.1,13.9
3.0,Tomato,Roma,2023-05-14,2023-07-22,69.0,27.9,26.5,29.7,72.5,803.0,33788.0,15.2,4.1,236.0,61.0,168.0,1.3,5.7,23.1
2.0,Pepper,Habanero,2023-01-17,2023-04-02,75.0,30.8,29.4,32.4,65.4,667.0,15691.0,10.0,5.8,139.0,61.0,193.0,0.1,6.3,7.64
1.0,Lettuce,Romaine,2023-05-02,2023-06-07,36.0,18.9,17.2,20.4,57.5,693.0,40665.0,14.6,6.6,148.0,65.0,96.0,0.0,8.0,7.09
5.0,Lettuce,Leaf,2023-07-06,2023-08-15,40.0,17.3,15.4,19.7,79.1,694.0,46517.0,15.9,5.2,146.0,55.0,105.0,0.2,6.1,8.66
3.0,Tomato,Roma,2023-05-01,2023-07-10,70.0,23.8,22.2,25.6,68.5,677.0,34411.0,14.6,8.4,182.0,68.0,221.0,2.9,6.8,13.73
1.0,Lettuce,Romaine,2023-05-09,2023-06-27,49.0,16.5,14.2,17.6,72.3,817.0,40649.0,15.0,3.0,98.0,62.0,84.0,0.8,7.0,7.54
1.0,Tomato,Beefsteak,2023-06-05,2023-08-27,83.0,23.2,19.6,26.7,87.6,554.0,39939.0,15.9,5.6,212.0,75.0,152.0,1.6,6.2,24.67
1.0,Lettuce,Butterhead,2023-05-29,2023-06-28,30.0,19.1,17.8,20.7,66.2,681.0,25608.0,15.7,7.0,85.0,57.0,140.0,1.0,,3.87
4.0,Cucumber,Pickling,2023-02-18,2023-04-15,56.0,23.9,21.3,25.9,75.8,641.0,19832.0,10.0,8.0,135.0,68.0,170.0,0.8,6.7,11.8
5.0,Tomato,Cherry,2023-03-31,2023-06-09,70.0,27.3,25.0,28.5,78.0,792.0,30973.0,12.7,9.8,232.0,79.0,240.0,0.0,6.7,15.1
4.0,Tomato,Heirloom,2023-02-07,2023-04-18,70.0,23.9,22.3,25.9,71.1,793.0,21856.0,10.0,8.7,193.0,102.0,171.0,1.4,6.4,13.47
5.0,Cucumber,Slicing,2023-12-26,2024-03-03,68.0,24.1,23.0,26.7,73.5,1089.0,24511.0,10.0,8.9,,,,2.3,6.1,10.82
3.0,Lettuce,Iceberg,2023-10-17,2023-11-26,40.0,21.8,19.3,24.3,65.5,704.0,27194.0,10.2,10.2,93.0,57.0,119.0,1.7,6.4,4.87
2.0,Cucumber,English,2023-11-25,2024-02-01,68.0,21.2,20.0,22.6,64.2,898.0,17584.0,10.0,7.0,113.0,80.0,126.0,0.0,6.0,15.3
2.0,Tomato,Heirloom,2023-01-03,2023-03-26,82.0,26.4,25.2,27.6,86.2,741.0,17268.0,10.0,6.4,188.0,101.0,189.0,1.5,6.6,19.26
1.0,Lettuce,Butterhead,2023-10-01,2023-11-18,48.0,17.5,14.9,19.5,68.5,763.0,30463.0,11.2,6.1,128.0,44.0,102.0,2.7,6.3,4.76
2.0,Lettuce,Romaine,2023-10-01,2023-11-07,37.0,17.9,16.5,19.3,68.5,854.0,33040.0,11.2,5.7,102.0,68.0,104.0,0.0,7.0,9.84
2.0,Cucumber,English,2023-10-30,2024-01-05,67.0,24.0,21.9,27.4,76.8,912.0,17501.0,10.0,4.4,191.0,88.0,179.0,3.0,6.1,12.33
3.0,Tomato,Roma,2023-06-07,2023-08-21,75.0,,,,,,,15.9,7.1,192.0,119.0,181.0,1.3,7.3,18.59
4.0,Cucumber,Slicing,2023-07-30,2023-09-23,55.0,23.4,21.8,24.9,75.6,830.0,43379.0,15.1,8.1,173.0,78.0,151.0,1.2,6.1,12.0
1.0,Tomato,Beefsteak,2023-08-03,2023-10-25,83.0,27.3,25.6,29.2,79.3,824.0,33101.0,14.9,11.4,176.0,58.0,167.0,,5.9,13.47
1.0,Cucumber,Pickling,2023-05-04,2023-07-01,58.0,23.1,21.7,25.6,68.6,733.0,29682.0,14.7,5.1,136.0,84.0,181.0,0.0,6.2,15.77
2.0,Pepper,Bell,2023-06-29,2023-10-03,96.0,24.1,21.9,25.2,63.5,866.0,44754.0,16.0,5.2,134.0,47.0,188.0,2.4,6.8,9.64
1.0,Cucumber,Slicing,2023-06-14,2023-08-07,54.0,24.3,21.7,26.5,67.9,1033.0,33255.0,16.0,10.2,185.0,70.0,154.0,1.8,,7.83
3.0,Cucumber,English,2023-07-15,2023-09-22,69.0,27.5,26.4,28.5,87.6,807.0,38024.0,15.6,8.2,,,,0.2,5.6,8.14
5.0,Cucumber,Pickling,2023-02-20,2023-04-29,68.0,18.4,14.6,19.6,83.2,921.0,27097.0,10.1,5.8,196.0,51.0,195.0,0.9,6.6,13.78
4.0,Lettuce,Leaf,2023-12-01,2024-01-07,37.0,16.4,14.4,17.9,61.8,949.0,23420.0,10.0,2.3,104.0,47.0,80.0,1.1,7.0,3.3
5.0,Lettuce,Romaine,2023-11-05,2023-12-08,33.0,18.3,16.3,20.2,66.6,823.0,24459.0,10.0,6.0,150.0,48.0,98.0,2.0,6.0,9.69
2.0,Lettuce,Iceberg,2023-03-02,2023-04-19,48.0,17.3,16.1,19.6,80.3,1020.0,29046.0,10.7,5.1,130.0,53.0,131.0,2.2,6.6,9.28
3.0,Tomato,Heirloom,2023-11-21,2024-02-18,89.0,22.2,20.7,24.4,76.0,792.0,22854.0,10.0,3.7,206.0,86.0,165.0,1.7,6.2,19.2
3.0,Tomato,Cherry,2023-10-22,2023-12-25,64.0,24.7,23.0,27.8,76.8,689.0,27628.0,10.0,7.2,162.0,97.0,170.0,5.5,6.2,12.94
1.0,Tomato,Cherry,2023-02-10,2023-05-06,85.0,25.6,22.8,26.7,69.6,827.0,24075.0,10.0,9.2,228.0,89.0,241.0,0.0,6.9,15.07
4.0,Cucumber,Slicing,2023-04-10,2023-06-10,61.0,22.9,21.1,24.0,86.8,600.0,28369.0,13.4,5.8,168.0,63.0,188.0,0.4,5.9,13.47
4.0,Tomato,Heirloom,2023-11-17,2024-01-29,73.0,23.3,21.8,24.4,84.5,919.0,27189.0,10.0,5.3,245.0,52.0,232.0,0.4,6.6,25.38
3.0,Cucumber,English,2023-08-15,2023-10-10,56.0,24.6,22.2,25.9,92.8,988.0,40851.0,14.3,7.0,157.0,47.0,174.0,1.0,5.8,13.58
1.0,Lettuce,Iceberg,2023-08-25,2023-10-06,42.0,16.4,15.4,18.3,78.4,743.0,34058.0,13.6,3.5,131.0,37.0,122.0,2.4,6.4,10.62
5.0,Tomato,Beefsteak,2023-02-21,2023-04-24,62.0,29.4,28.4,30.9,69.3,797.0,30207.0,10.1,9.2,159.0,80.0,223.0,1.0,7.4,8.32
3.0,Cucumber,Slicing,2023-11-10,2024-01-14,65.0,27.0,26.0,29.1,85.6,759.0,34042.0,10.0,6.7,169.0,48.0,160.0,2.1,6.3,11.76
1.0,Tomato,Roma,2023-02-06,2023-04-20,73.0,26.6,24.6,28.9,72.2,927.0,30107.0,10.0,11.8,200.0,108.0,209.0,1.2,6.7,12.64
3.0,Tomato,Heirloom,2023-09-21,2023-11-29,69.0,23.3,22.2,24.5,75.8,836.0,21358.0,11.9,6.5,225.0,52.0,158.0,3.7,6.4,16.54
4.0,Tomato,Cherry,2023-12-14,2024-03-01,78.0,22.8,21.5,24.1,67.8,773.0,17966.0,10.0,9.4,156.0,68.0,176.0,2.2,6.4,12.7
1.0,Pepper,Jalapeno,2023-03-03,2023-06-05,94.0,23.4,21.6,25.0,82.2,1054.0,29568.0,10.8,8.3,,,,2.0,7.0,4.82
3.0,Tomato,Roma,2023-08-10,2023-11-04,86.0,23.4,21.1,25.4,74.8,833.0,43357.0,14.6,6.3,176.0,78.0,150.0,0.0,6.5,20.5
1.0,Cucumber,Slicing,2023-11-14,2024-01-23,70.0,25.1,23.0,27.6,76.2,600.0,21837.0,10.0,5.4,103.0,55.0,175.0,4.1,6.7,9.78
2.0,Pepper,Bell,2023-07-30,2023-10-21,83.0,24.8,23.7,25.8,69.7,849.0,29559.0,15.1,9.4,172.0,64.0,171.0,2.1,7.4,8.19
4.0,Tomato,Heirloom,2023-01-13,2023-04-06,83.0,22.7,19.5,26.0,67.7,1019.0,16443.0,10.0,7.5,198.0,93.0,237.0,1.4,7.2,17.78
3.0,Lettuce,Iceberg,2023-12-02,2024-01-11,40.0,18.0,16.3,19.5,72.2,666.0,19830.0,10.0,4.3,89.0,44.0,118.0,0.6,6.1,7.06
1.0,Tomato,Heirloom,2023-05-13,2023-08-08,87.0,24.3,22.7,26.9,80.8,904.0,36520.0,15.2,6.1,171.0,76.0,195.0,1.2,6.2,18.19
5.0,Tomato,Cherry,2023-11-21,2024-02-15,86.0,26.9,25.8,28.9,83.0,753.0,19387.0,10.0,8.1,,,,1.7,6.4,16.35
3.0,Lettuce,Butterhead,2023-02-09,2023-03-18,37.0,20.0,18.9,21.7,75.7,878.0,27436.0,10.0,6.6,129.0,51.0,146.0,0.5,5.5,7.37
4.0,Cucumber,English,2023-12-08,2024-01-27,50.0,23.5,20.8,25.5,74.0,796.0,15501.0,10.0,4.7,156.0,64.0,181.0,1.6,7.3,11.95
2.0,Tomato,Beefsteak,2023-11-19,2024-01-30,72.0,24.8,23.6,25.9,85.7,930.0,26305.0,10.0,8.7,,,,3.7,6.9,16.72
2.0,Lettuce,Romaine,2023-08-20,2023-09-30,41.0,18.2,17.1,20.0,67.6,786.0,42715.0,14.0,3.2,114.0,50.0,82.0,3.5,6.3,7.48
4.0,Pepper,Jalapeno,2023-01-23,2023-04-06,73.0,22.9,20.8,24.3,80.9,1006.0,15878.0,10.0,9.3,180.0,59.0,130.0,3.0,7.1,7.89
2.0,Lettuce,Iceberg,2023-11-19,2024-01-07,49.0,18.1,16.3,19.3,53.6,877.0,22235.0,10.0,7.2,123.0,55.0,125.0,0.0,6.4,6.59
4.0,Tomato,Heirloom,2023-08-12,2023-11-03,83.0,24.0,22.5,25.5,80.8,795.0,38224.0,14.5,8.0,,,,0.0,6.3,19.35
3.0,Lettuce,Leaf,2023-04-21,2023-05-30,39.0,21.1,17.8,23.4,78.1,608.0,33480.0,14.0,6.2,132.0,32.0,148.0,0.0,6.7,6.3
5.0,Cucumber,Slicing,2023-12-29,2024-03-01,63.0,24.4,22.2,26.0,66.2,946.0,14258.0,10.0,6.2,199.0,57.0,129.0,1.9,6.1,10.6
5.0,Tomato,Heirloom,2023-08-05,2023-10-07,63.0,26.4,24.9,27.5,74.8,507.0,40723.0,14.8,6.0,,,,4.6,6.0,19.92
3.0,Cucumber,Slicing,2023-06-06,2023-08-02,57.0,25.6,24.1,27.3,84.1,1096.0,33319.0,15.9,10.4,151.0,72.0,175.0,1.9,6.5,7.79
5.0,Cucumber,English,2023-10-17,2023-12-18,62.0,23.9,22.9,25.5,80.9,915.0,27942.0,10.2,9.6,139.0,73.0,182.0,0.2,6.4,9.32
5.0,Cucumber,Slicing,2023-05-30,2023-08-08,70.0,22.2,19.3,23.5,76.1,972.0,36548.0,15.7,4.4,112.0,78.0,176.0,1.1,6.1,14.97
4.0,Tomato,Beefsteak,2023-03-25,2023-06-10,77.0,24.8,20.9,27.4,78.3,654.0,29525.0,12.3,9.5,224.0,71.0,190.0,2.5,6.8,13.54
3.0,Pepper,Jalapeno,2023-10-12,2024-01-05,85.0,22.6,21.1,25.0,63.2,583.0,26783.0,10.5,4.9,146.0,73.0,199.0,1.3,6.5,15.12
3.0,Lettuce,Leaf,2023-04-14,2023-05-14,30.0,20.6,18.5,21.8,72.8,897.0,18317.0,13.6,5.2,88.0,39.0,81.0,0.0,6.8,8.13
3.0,Cucumber,Slicing,2023-10-08,2023-12-17,70.0,26.7,25.4,28.4,76.9,632.0,22413.0,10.7,10.4,175.0,58.0,188.0,1.5,6.9,8.18
3.0,Tomato,Heirloom,2023-09-08,2023-11-15,68.0,28.2,27.2,30.3,68.5,796.0,36576.0,12.8,6.7,164.0,102.0,233.0,1.6,7.1,18.75
3.0,Tomato,Roma,2023-01-10,2023-03-31,80.0,24.2,21.9,27.3,62.8,920.0,18328.0,10.0,6.7,222.0,105.0,166.0,1.4,7.3,18.46
2.0,Lettuce,Iceberg,2023-11-01,2023-12-06,35.0,18.6,17.1,20.0,66.2,833.0,21509.0,10.0,7.2,88.0,64.0,90.0,2.4,6.2,4.07
1.0,Tomato,Beefsteak,2023-12-26,2024-03-23,88.0,26.2,23.7,28.8,82.9,881.0,12623.0,10.0,7.8,218.0,103.0,165.0,1.7,6.1,14.24
2.0,Cucumber,English,2023-03-04,2023-05-06,63.0,21.4,19.2,23.2,61.9,694.0,31578.0,10.8,6.5,103.0,71.0,195.0,1.0,6.6,10.05
1.0,Pepper,Habanero,2023-08-05,2023-11-03,90.0,25.7,24.4,27.7,54.8,632.0,46154.0,14.8,8.9,152.0,65.0,200.0,4.2,6.5,8.68
3.0,Tomato,Cherry,2023-08-08,2023-10-18,71.0,24.1,22.6,25.6,86.6,958.0,36996.0,14.7,5.8,192.0,67.0,212.0,0.5,5.8,26.81
1.0,Lettuce,Romaine,2023-09-08,2023-10-22,44.0,17.4,15.8,20.4,70.5,793.0,31841.0,12.8,3.4,,,,3.0,6.6,6.24
5.0,Tomato,Beefsteak,2023-03-11,2023-06-09,90.0,23.5,20.8,25.0,83.8,757.0,23694.0,11.3,5.4,244.0,88.0,177.0,3.4,6.3,19.61
3.0,Tomato,Cherry,2023-03-20,2023-05-22,63.0,26.6,25.3,29.0,80.9,412.0,28249.0,11.9,10.1,229.0,106.0,225.0,1.4,7.0,16.82
3.0,Cucumber,English,2023-02-24,2023-04-29,64.0,23.6,21.6,26.8,79.7,560.0,26535.0,10.3,9.2,162.0,66.0,139.0,0.8,6.4,9.76
5.0,Tomato,Beefsteak,2023-05-18,2023-07-26,69.0,25.5,24.2,26.9,88.3,809.0,45221.0,15.4,7.3,208.0,67.0,248.0,2.9,6.4,16.55
1.0,Pepper,Jalapeno,2023-01-16,2023-04-15,89.0,,,,,,,10.0,5.8,192.0,79.0,192.0,4.5,6.4,9.41
1.0,Tomato,Heirloom,2023-12-25,2024-03-11,77.0,26.7,24.4,29.1,69.6,964.0,23219.0,10.0,11.1,166.0,89.0,222.0,2.4,6.1,11.42
4.0,Tomato,Heirloom,2023-11-06,2024-01-30,85.0,26.2,24.9,28.4,74.2,884.0,23146.0,10.0,8.0,,,,1.4,5.1,14.04
2.0,Tomato,Beefsteak,2023-11-18,2024-02-15,89.0,27.8,25.9,29.0,84.3,861.0,19029.0,10.0,7.4,197.0,56.0,166.0,3.0,5.5,11.52
1.0,Lettuce,Iceberg,2023-07-16,2023-08-29,44.0,17.2,15.6,18.4,65.0,823.0,37483.0,15.6,5.4,88.0,69.0,87.0,0.0,6.0,9.81
4.0,Lettuce,Romaine,2023-04-10,2023-05-23,43.0,19.0,17.5,20.5,61.7,848.0,30396.0,13.4,5.4,96.0,59.0,120.0,0.0,6.6,7.01
5.0,Tomato,Cherry,2023-03-11,2023-06-09,90.0,24.1,21.8,25.4,60.1,929.0,38142.0,11.3,8.5,223.0,114.0,216.0,2.4,6.2,19.32
4.0,Pepper,Habanero,2023-08-29,2023-11-13,76.0,23.9,22.5,25.9,78.4,851.0,36803.0,13.4,8.4,143.0,42.0,139.0,0.2,5.9,11.09
2.0,Tomato,Beefsteak,2023-05-25,2023-08-05,72.0,25.0,23.8,26.3,71.7,737.0,38349.0,15.6,5.4,234.0,64.0,223.0,,7.5,23.03
4.0,Tomato,Cherry,2023-12-24,2024-03-10,77.0,27.7,25.4,30.4,68.1,769.0,14643.0,10.0,5.4,232.0,82.0,230.0,0.8,6.4,22.53
1.0,Cucumber,Slicing,2023-07-06,2023-09-08,64.0,24.9,23.4,27.9,89.8,782.0,44932.0,15.9,7.1,130.0,53.0,174.0,4.3,6.2,9.75
5.0,Cucumber,Slicing,2023-03-11,2023-05-14,64.0,26.6,24.2,29.3,69.6,696.0,30664.0,11.3,6.0,192.0,75.0,137.0,0.2,6.4,15.99
2.0,Lettuce,Butterhead,2023-12-05,2024-01-11,37.0,20.5,18.7,22.5,63.6,710.0,14233.0,10.0,6.6,82.0,38.0,109.0,0.6,6.3,8.75
5.0,Tomato,Beefsteak,2023-03-23,2023-06-16,85.0,23.9,22.5,25.0,88.8,633.0,29994.0,12.1,3.8,183.0,113.0,202.0,0.8,6.4,16.79
2.0,Tomato,Beefsteak,2023-10-18,2024-01-10,84.0,22.0,20.9,24.8,67.9,491.0,28541.0,10.1,4.5,222.0,112.0,231.0,2.7,6.7,18.15
2.0,Tomato,Beefsteak,2023-04-12,2023-07-02,81.0,26.9,25.6,28.5,73.6,674.0,24112.0,13.5,8.9,199.0,111.0,210.0,2.0,6.6,14.11
4.0,Lettuce,Butterhead,2023-05-01,2023-06-08,38.0,22.1,20.2,24.7,83.9,832.0,35335.0,14.6,7.6,120.0,43.0,127.0,0.5,6.3,5.48
5.0,Tomato,Roma,2023-11-10,2024-02-02,84.0,22.2,21.0,23.3,73.6,924.0,30330.0,10.0,10.8,248.0,89.0,162.0,1.5,6.0,12.67
3.0,Tomato,Cherry,2023-07-19,2023-09-30,73.0,26.2,25.0,27.8,75.0,824.0,36865.0,15.5,9.3,191.0,104.0,183.0,1.1,6.6,14.08
3.0,Tomato,Heirloom,2023-03-14,2023-06-08,86.0,25.7,24.0,27.4,73.0,512.0,33427.0,11.5,6.8,168.0,111.0,210.0,1.6,7.3,20.76
1.0,Pepper,Jalapeno,2023-03-13,2023-06-14,93.0,24.8,23.5,26.5,67.4,788.0,17824.0,11.5,5.8,,,,0.2,7.6,11.19
5.0,Cucumber,Slicing,2023-06-14,2023-08-17,64.0,24.4,22.9,27.5,97.5,995.0,45305.0,16.0,7.0,,,,3.2,7.0,15.19
3.0,Cucumber,Pickling,2023-04-04,2023-05-26,52.0,24.5,22.7,26.0,75.8,732.0,31847.0,13.0,9.8,163.0,87.0,180.0,0.0,5.7,7.79
5.0,Tomato,Roma,2023-12-24,2024-03-20,87.0,22.6,20.7,23.9,78.3,880.0,21634.0,10.0,4.9,170.0,70.0,246.0,4.8,7.0,15.66
1.0,Lettuce,Iceberg,2023-09-26,2023-11-15,50.0,22.9,20.8,25.2,72.8,744.0,28589.0,11.6,5.7,116.0,66.0,124.0,3.2,5.8,8.95
4.0,Cucumber,Slicing,2023-04-09,2023-06-03,55.0,22.2,21.0,23.6,89.8,930.0,23128.0,13.3,8.5,195.0,42.0,125.0,0.0,6.2,11.18
1.0,Tomato,Beefsteak,2023-04-06,2023-06-12,67.0,25.2,23.9,26.9,77.2,560.0,34959.0,13.1,8.1,206.0,114.0,172.0,3.4,6.2,17.82
3.0,Tomato,Heirloom,2023-12-25,2024-03-04,70.0,22.9,19.1,26.4,83.1,974.0,25051.0,10.0,7.5,216.0,56.0,200.0,0.9,6.4,14.72
2.0,Cucumber,English,2023-07-05,2023-08-30,56.0,23.6,22.3,26.5,70.8,1200.0,40943.0,15.9,4.4,163.0,83.0,160.0,1.8,6.5,15.74
5.0,Cucumber,English,2023-03-06,2023-05-11,66.0,25.2,23.7,26.9,71.5,851.0,26776.0,11.0,9.4,,,,0.0,6.5,5.74
4.0,Pepper,Habanero,2023-10-20,2023-12-29,70.0,25.6,23.9,27.1,49.8,800.0,28708.0,10.0,8.4,192.0,70.0,159.0,1.9,6.6,7.84
